id,date,user,pc,filename,activity,content
FIL0004031,01/19/2026 12:35:16,USR0021,PC-USR0021-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0004032,01/19/2026 12:46:42,USR0022,PC-USR0022-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004033,01/19/2026 14:08:29,USR0022,PC-USR0022-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004034,01/19/2026 16:39:21,USR0022,PC-USR0022-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004035,01/19/2026 14:10:43,USR0022,PC-USR0022-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004036,01/19/2026 09:43:53,USR0022,PC-USR0022-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0004037,01/19/2026 11:40:50,USR0022,PC-USR0022-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0004038,01/19/2026 09:29:59,USR0022,PC-USR0022-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004039,01/19/2026 12:23:35,USR0022,PC-USR0022-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0004040,01/19/2026 15:40:30,USR0022,PC-USR0022-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004041,01/19/2026 14:29:25,USR0022,PC-USR0022-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004042,01/19/2026 10:33:35,USR0022,PC-USR0022-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0004043,01/19/2026 16:35:11,USR0022,PC-USR0022-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0004044,01/19/2026 15:21:04,USR0022,PC-USR0022-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0004045,01/19/2026 09:57:41,USR0022,PC-USR0022-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0004046,01/19/2026 12:22:03,USR0022,PC-USR0022-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0004047,01/19/2026 12:39:29,USR0022,PC-USR0022-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0004048,01/19/2026 10:06:58,USR0022,PC-USR0022-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0004049,01/19/2026 16:57:58,USR0022,PC-USR0022-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004050,01/19/2026 15:40:27,USR0022,PC-USR0022-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0004051,01/19/2026 13:21:53,USR0022,PC-USR0022-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0004052,01/19/2026 12:21:15,USR0023,PC-USR0023-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004053,01/19/2026 13:36:21,USR0023,PC-USR0023-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0004054,01/19/2026 14:11:54,USR0023,PC-USR0023-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0004055,01/19/2026 14:27:00,USR0023,PC-USR0023-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0004056,01/19/2026 13:31:43,USR0023,PC-USR0023-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004057,01/19/2026 09:31:41,USR0023,PC-USR0023-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0004058,01/19/2026 10:29:59,USR0023,PC-USR0023-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004059,01/19/2026 12:50:13,USR0023,PC-USR0023-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004060,01/19/2026 15:06:35,USR0023,PC-USR0023-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004061,01/19/2026 10:23:04,USR0023,PC-USR0023-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0004062,01/19/2026 13:30:09,USR0023,PC-USR0023-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0004063,01/19/2026 13:56:05,USR0023,PC-USR0023-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0004064,01/19/2026 14:57:33,USR0023,PC-USR0023-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0004065,01/19/2026 14:51:48,USR0023,PC-USR0023-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0004066,01/19/2026 12:01:01,USR0023,PC-USR0023-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004067,01/19/2026 14:04:55,USR0024,PC-USR0024-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004068,01/19/2026 09:36:07,USR0024,PC-USR0024-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0004069,01/19/2026 12:04:24,USR0024,PC-USR0024-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0004070,01/19/2026 12:46:29,USR0024,PC-USR0024-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004071,01/19/2026 09:33:22,USR0024,PC-USR0024-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004072,01/19/2026 16:38:59,USR0024,PC-USR0024-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0004073,01/19/2026 09:33:40,USR0024,PC-USR0024-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0004074,01/19/2026 13:47:04,USR0024,PC-USR0024-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0004075,01/19/2026 16:11:59,USR0024,PC-USR0024-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004076,01/19/2026 10:39:26,USR0024,PC-USR0024-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0004077,01/19/2026 12:35:58,USR0024,PC-USR0024-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004078,01/19/2026 09:10:07,USR0024,PC-USR0024-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004079,01/19/2026 11:22:05,USR0024,PC-USR0024-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0004080,01/19/2026 14:33:10,USR0024,PC-USR0024-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0004081,01/19/2026 12:30:38,USR0024,PC-USR0024-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004082,01/19/2026 14:35:16,USR0024,PC-USR0024-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004083,01/19/2026 14:52:28,USR0025,PC-USR0025-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0004084,01/19/2026 09:41:52,USR0025,PC-USR0025-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0004085,01/19/2026 09:50:12,USR0025,PC-USR0025-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0004086,01/19/2026 11:01:36,USR0025,PC-USR0025-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004087,01/19/2026 10:21:51,USR0025,PC-USR0025-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0004088,01/19/2026 10:21:36,USR0025,PC-USR0025-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0004089,01/19/2026 15:16:24,USR0025,PC-USR0025-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004090,01/19/2026 11:15:33,USR0025,PC-USR0025-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0004091,01/19/2026 14:56:12,USR0025,PC-USR0025-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0004092,01/19/2026 11:11:32,USR0025,PC-USR0025-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0004093,01/19/2026 13:16:45,USR0025,PC-USR0025-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004094,01/19/2026 10:16:58,USR0025,PC-USR0025-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004095,01/19/2026 12:36:47,USR0025,PC-USR0025-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0004096,01/19/2026 15:27:36,USR0025,PC-USR0025-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0004097,01/19/2026 09:32:18,USR0025,PC-USR0025-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004098,01/19/2026 13:41:58,USR0025,PC-USR0025-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004099,01/19/2026 15:45:02,USR0025,PC-USR0025-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0004100,01/19/2026 13:12:35,USR0025,PC-USR0025-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004101,01/19/2026 12:52:08,USR0025,PC-USR0025-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0004102,01/19/2026 13:13:23,USR0025,PC-USR0025-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004103,01/20/2026 16:32:50,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004104,01/20/2026 09:06:25,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0004105,01/20/2026 14:47:29,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004106,01/20/2026 13:19:34,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0004107,01/20/2026 12:01:54,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0004108,01/20/2026 16:22:44,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0004109,01/20/2026 16:42:17,USR0002,PC-USR0002-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004110,01/20/2026 10:44:20,USR0002,PC-USR0002-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004111,01/20/2026 16:40:07,USR0002,PC-USR0002-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0004112,01/20/2026 12:22:25,USR0002,PC-USR0002-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004113,01/20/2026 11:22:55,USR0002,PC-USR0002-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004114,01/20/2026 14:52:17,USR0002,PC-USR0002-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004115,01/20/2026 12:21:27,USR0002,PC-USR0002-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0004116,01/20/2026 09:47:07,USR0002,PC-USR0002-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0004117,01/20/2026 14:06:25,USR0002,PC-USR0002-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0004118,01/20/2026 16:26:29,USR0002,PC-USR0002-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0004119,01/20/2026 15:32:17,USR0002,PC-USR0002-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004120,01/20/2026 09:25:54,USR0002,PC-USR0002-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0004121,01/20/2026 11:23:45,USR0002,PC-USR0002-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0004122,01/20/2026 10:18:23,USR0002,PC-USR0002-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004123,01/20/2026 12:47:52,USR0002,PC-USR0002-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004124,01/20/2026 10:32:59,USR0002,PC-USR0002-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0004125,01/20/2026 12:58:37,USR0003,PC-USR0003-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004126,01/20/2026 14:03:45,USR0003,PC-USR0003-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004127,01/20/2026 09:57:51,USR0003,PC-USR0003-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0004128,01/20/2026 16:52:51,USR0003,PC-USR0003-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004129,01/20/2026 09:07:52,USR0003,PC-USR0003-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0004130,01/20/2026 14:20:39,USR0003,PC-USR0003-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004131,01/20/2026 12:52:09,USR0004,PC-USR0004-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004132,01/20/2026 10:38:23,USR0004,PC-USR0004-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004133,01/20/2026 12:08:35,USR0004,PC-USR0004-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0004134,01/20/2026 09:58:52,USR0004,PC-USR0004-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0004135,01/20/2026 13:25:26,USR0004,PC-USR0004-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0004136,01/20/2026 09:57:58,USR0004,PC-USR0004-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004137,01/20/2026 16:37:01,USR0004,PC-USR0004-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004138,01/20/2026 12:07:16,USR0004,PC-USR0004-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0004139,01/20/2026 14:06:45,USR0004,PC-USR0004-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004140,01/20/2026 16:22:44,USR0004,PC-USR0004-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0004141,01/20/2026 14:30:45,USR0004,PC-USR0004-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004142,01/20/2026 11:15:05,USR0004,PC-USR0004-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004143,01/20/2026 11:34:14,USR0004,PC-USR0004-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0004144,01/20/2026 11:39:34,USR0004,PC-USR0004-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004145,01/20/2026 13:49:54,USR0005,PC-USR0005-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0004146,01/20/2026 13:17:11,USR0005,PC-USR0005-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0004147,01/20/2026 13:43:10,USR0005,PC-USR0005-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004148,01/20/2026 12:34:37,USR0005,PC-USR0005-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0004149,01/20/2026 15:55:30,USR0005,PC-USR0005-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0004150,01/20/2026 09:12:26,USR0005,PC-USR0005-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0004151,01/20/2026 09:16:45,USR0005,PC-USR0005-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0004152,01/20/2026 15:03:21,USR0005,PC-USR0005-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004153,01/20/2026 11:32:06,USR0006,PC-USR0006-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004154,01/20/2026 09:49:24,USR0006,PC-USR0006-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0004155,01/20/2026 09:15:56,USR0006,PC-USR0006-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0004156,01/20/2026 16:13:03,USR0006,PC-USR0006-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004157,01/20/2026 12:16:49,USR0006,PC-USR0006-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0004158,01/20/2026 12:27:48,USR0006,PC-USR0006-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004159,01/20/2026 09:12:47,USR0006,PC-USR0006-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0004160,01/20/2026 13:34:07,USR0006,PC-USR0006-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004161,01/20/2026 10:10:36,USR0006,PC-USR0006-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004162,01/20/2026 15:16:00,USR0006,PC-USR0006-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004163,01/20/2026 11:55:02,USR0006,PC-USR0006-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0004164,01/20/2026 14:06:21,USR0006,PC-USR0006-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004165,01/20/2026 14:14:13,USR0006,PC-USR0006-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004166,01/20/2026 14:18:50,USR0006,PC-USR0006-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0004167,01/20/2026 13:59:18,USR0006,PC-USR0006-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0004168,01/20/2026 10:12:55,USR0006,PC-USR0006-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004169,01/20/2026 10:00:02,USR0006,PC-USR0006-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0004170,01/20/2026 12:03:33,USR0006,PC-USR0006-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0004171,01/20/2026 09:56:15,USR0006,PC-USR0006-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0004172,01/20/2026 12:40:29,USR0006,PC-USR0006-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004173,01/20/2026 12:41:58,USR0007,PC-USR0007-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0004174,01/20/2026 11:52:56,USR0007,PC-USR0007-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004175,01/20/2026 16:52:34,USR0007,PC-USR0007-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0004176,01/20/2026 10:59:04,USR0007,PC-USR0007-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004177,01/20/2026 11:20:40,USR0007,PC-USR0007-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004178,01/20/2026 12:41:48,USR0007,PC-USR0007-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0004179,01/20/2026 10:13:22,USR0007,PC-USR0007-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0004180,01/20/2026 12:10:58,USR0007,PC-USR0007-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0004181,01/20/2026 12:50:09,USR0007,PC-USR0007-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004182,01/20/2026 14:37:05,USR0007,PC-USR0007-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0004183,01/20/2026 15:40:24,USR0007,PC-USR0007-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004184,01/20/2026 10:03:29,USR0007,PC-USR0007-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0004185,01/20/2026 15:18:48,USR0007,PC-USR0007-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0004186,01/20/2026 12:39:50,USR0007,PC-USR0007-01,C:\Documents\work_doc_40.docx,File Open,Sample content
FIL0004187,01/20/2026 11:00:53,USR0007,PC-USR0007-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004188,01/20/2026 10:50:04,USR0007,PC-USR0007-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0004189,01/20/2026 13:48:42,USR0007,PC-USR0007-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0004190,01/20/2026 09:20:17,USR0008,PC-USR0008-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0004191,01/20/2026 12:29:51,USR0008,PC-USR0008-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0004192,01/20/2026 13:25:58,USR0008,PC-USR0008-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004193,01/20/2026 09:27:48,USR0008,PC-USR0008-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0004194,01/20/2026 16:49:26,USR0008,PC-USR0008-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0004195,01/20/2026 09:23:39,USR0008,PC-USR0008-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0004196,01/20/2026 13:16:00,USR0008,PC-USR0008-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0004197,01/20/2026 12:12:47,USR0008,PC-USR0008-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0004198,01/20/2026 15:37:09,USR0008,PC-USR0008-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004199,01/20/2026 15:08:15,USR0009,PC-USR0009-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004200,01/20/2026 10:24:23,USR0009,PC-USR0009-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0004201,01/20/2026 14:03:08,USR0009,PC-USR0009-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0004202,01/20/2026 15:31:36,USR0009,PC-USR0009-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004203,01/20/2026 10:28:36,USR0009,PC-USR0009-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004204,01/20/2026 15:46:16,USR0009,PC-USR0009-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004205,01/20/2026 13:34:31,USR0009,PC-USR0009-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004206,01/20/2026 10:11:20,USR0009,PC-USR0009-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004207,01/20/2026 16:15:41,USR0009,PC-USR0009-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004208,01/20/2026 15:08:29,USR0009,PC-USR0009-01,C:\Documents\work_doc_32.docx,File Open,Sample content
FIL0004209,01/20/2026 13:12:22,USR0009,PC-USR0009-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004210,01/20/2026 15:21:39,USR0009,PC-USR0009-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004211,01/20/2026 15:09:05,USR0009,PC-USR0009-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0004212,01/20/2026 12:21:38,USR0009,PC-USR0009-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004213,01/20/2026 13:37:04,USR0009,PC-USR0009-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0004214,01/20/2026 15:13:45,USR0010,PC-USR0010-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0004215,01/20/2026 14:58:21,USR0010,PC-USR0010-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0004216,01/20/2026 15:57:12,USR0010,PC-USR0010-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0004217,01/20/2026 14:20:54,USR0010,PC-USR0010-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0004218,01/20/2026 12:01:19,USR0010,PC-USR0010-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004219,01/20/2026 15:05:49,USR0010,PC-USR0010-01,C:\Documents\work_doc_2.docx,File Open,Sample content
FIL0004220,01/20/2026 16:58:41,USR0010,PC-USR0010-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0004221,01/20/2026 15:29:11,USR0010,PC-USR0010-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0004222,01/20/2026 09:39:41,USR0010,PC-USR0010-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0004223,01/20/2026 09:59:17,USR0010,PC-USR0010-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0004224,01/20/2026 12:28:04,USR0010,PC-USR0010-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0004225,01/20/2026 11:37:02,USR0010,PC-USR0010-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0004226,01/20/2026 09:00:59,USR0011,PC-USR0011-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0004227,01/20/2026 15:32:28,USR0011,PC-USR0011-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0004228,01/20/2026 15:16:07,USR0011,PC-USR0011-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004229,01/20/2026 13:07:37,USR0011,PC-USR0011-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0004230,01/20/2026 13:13:27,USR0011,PC-USR0011-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0004231,01/20/2026 11:28:50,USR0011,PC-USR0011-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0004232,01/20/2026 11:04:15,USR0011,PC-USR0011-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004233,01/20/2026 10:19:23,USR0011,PC-USR0011-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004234,01/20/2026 10:54:39,USR0011,PC-USR0011-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0004235,01/20/2026 11:11:29,USR0011,PC-USR0011-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0004236,01/20/2026 14:31:04,USR0012,PC-USR0012-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0004237,01/20/2026 16:13:02,USR0012,PC-USR0012-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0004238,01/20/2026 12:10:31,USR0012,PC-USR0012-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004239,01/20/2026 12:05:29,USR0012,PC-USR0012-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0004240,01/20/2026 13:47:42,USR0012,PC-USR0012-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0004241,01/20/2026 11:25:01,USR0012,PC-USR0012-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0004242,01/20/2026 14:48:36,USR0012,PC-USR0012-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0004243,01/20/2026 10:43:51,USR0012,PC-USR0012-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0004244,01/20/2026 10:15:02,USR0012,PC-USR0012-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0004245,01/20/2026 15:21:22,USR0012,PC-USR0012-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004246,01/20/2026 16:26:48,USR0012,PC-USR0012-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0004247,01/20/2026 10:02:24,USR0012,PC-USR0012-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0004248,01/20/2026 09:15:55,USR0012,PC-USR0012-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0004249,01/20/2026 13:25:53,USR0012,PC-USR0012-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0004250,01/20/2026 09:59:57,USR0012,PC-USR0012-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0004251,01/20/2026 16:30:29,USR0012,PC-USR0012-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0004252,01/20/2026 14:26:49,USR0012,PC-USR0012-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0004253,01/20/2026 14:16:59,USR0013,PC-USR0013-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0004254,01/20/2026 12:08:46,USR0013,PC-USR0013-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0004255,01/20/2026 16:10:58,USR0013,PC-USR0013-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0004256,01/20/2026 16:00:11,USR0013,PC-USR0013-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0004257,01/20/2026 15:17:37,USR0013,PC-USR0013-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0004258,01/20/2026 12:42:14,USR0013,PC-USR0013-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0004259,01/20/2026 15:50:04,USR0013,PC-USR0013-01,C:\Documents\work_doc_48.docx,File Open,Sample content
